Dpto.;Bodega;Unds;Costo neto;Fecha
BOLIVAR;01801;10;12374,6;46254
CORDOBA;01901;4;2584;46254
CORDOBA;01901;1;4449,4;46254
CORDOBA;01901;3;7641;46254
CORDOBA;01901;1;207,43;46254
CORDOBA;01901;1;2085;46254
CORDOBA;01901;3;5370,45;46254
CORDOBA;01901;1;1260;46254
CORDOBA;01901;1;5689,26;46254
CORDOBA;01901;1;4789,9;46254
CORDOBA;01901;1;1225;46254
CORDOBA;01901;1;13798,42;46254
CORDOBA;01901;1;3240;46254
CORDOBA;01901;1;1530;46254
CORDOBA;01901;1;2043,63;46254
CORDOBA;01901;5;21000;46254
CORDOBA;01901;1;4200;46254
CORDOBA;01901;1;166;46254
CORDOBA;01901;340;119680;46254
CORDOBA;01901;1;1175;46254
SUCRE;02201;1;253,93;46254
SUCRE;02201;4;8401,28;46254
SUCRE;02201;1;1386,11;46254
SUCRE;02201;1;552,7;46254
SUCRE;02201;2;5094;46254
SUCRE;02201;1;1424;46254
SUCRE;02201;1;2276,41;46254
SUCRE;02201;1;28922,27;46254
SUCRE;02201;1;28922,27;46254
SUCRE;02201;1;28922,27;46254
SUCRE;02201;1;13100,84;46254
SUCRE;02201;1;4360,5;46254
SUCRE;02201;8;8160;46254
SUCRE;02201;1;1255,22;46254
SUCRE;02201;2;4510;46254
SUCRE;02201;4;16127,88;46254
SUCRE;02201;1;735,03;46254
SUCRE;02201;2;3698;46254
SUCRE;02201;2;3698;46254
SUCRE;02201;1;2101;46254
SUCRE;02201;1;2227,9;46254
SUCRE;02201;3;15264,6;46254
SUCRE;02201;1;8429,6;46254
SUCRE;02201;1;5391;46254
SUCRE;02201;1;16832;46254
SUCRE;02201;1;252,1;46254
SUCRE;02201;1;1302,52;46254
SUCRE;02201;1;504;46254
SUCRE;02201;1;2251;46254
SUCRE;02201;4;4808;46254
SUCRE;02201;1;141;46254
SUCRE;02201;1;3390,69;46254
SUCRE;02201;1;2850,71;46254
SUCRE;02201;1;1120;46254
SUCRE;02201;1;5807,3;46254
SUCRE;02201;2;5784,56;46254
SUCRE;02201;1;2892,28;46254
SUCRE;02201;1;876,74;46254
SUCRE;02201;4;8090,08;46254
SUCRE;02201;4;8090,08;46254
SUCRE;02201;1;12605,25;46254
SUCRE;02201;1;12605,25;46254
SUCRE;02201;1;12605,25;46254
SUCRE;02201;2;12320;46254
ATLANTICO;02401;1;1063;46254
ATLANTICO;02401;2;7028,04;46254
ATLANTICO;02401;2;1670;46254
ATLANTICO;02401;1;835;46254
ATLANTICO;02401;1;1458,24;46254
ATLANTICO;02401;1;544,86;46254
ATLANTICO;02401;1;544,86;46254
ATLANTICO;02401;1;1795;46254
ATLANTICO;02401;2;1204;46254
ATLANTICO;02401;3;4716;46254
ATLANTICO;02401;1;3402,9;46254
ATLANTICO;02401;3;9833,01;46254
ATLANTICO;02401;1;1292,92;46254
ATLANTICO;02401;4;7929,12;46254
ATLANTICO;02401;8;8480;46254
ATLANTICO;02401;1;1335;46254
ATLANTICO;02401;2;2670;46254
ATLANTICO;02401;2;2670;46254
ATLANTICO;02401;2;2670;46254
ATLANTICO;02401;1;1296,04;46254
ATLANTICO;02401;1;5904;46254
ATLANTICO;03501;2;3598,14;46254
ATLANTICO;03501;1;7658;46254
ATLANTICO;03501;1;7544;46254
SANTANDER ;03701;1;35443,2;46254
SANTANDER ;03701;1;1900;46254
SANTANDER ;03701;1;729;46254
SANTANDER ;03701;1;16620;46254
SANTANDER ;03701;2;1992;46254
SANTANDER ;03701;1;879;46254
SANTANDER ;03701;1;682;46254
SANTANDER ;03701;2;1614;46254
SANTANDER ;03701;1;3500;46254
SANTANDER ;03701;1;178;46254
SANTANDER ;03701;1;1505;46254
SANTANDER ;03701;1;1505;46254
SANTANDER ;03701;1;1505;46254
SANTANDER ;03701;1;1505;46254
SANTANDER ;03701;1;1505;46254
SANTANDER ;03701;1;1197,45;46254
SANTANDER ;03701;8;2216;46254
SANTANDER ;03701;2;554;46254
SANTANDER ;03701;1;2750;46254
SANTANDER ;03701;66;14850;46254
SANTANDER ;03701;1;11800;46254
SANTANDER ;03701;9;5112;46254
SANTANDER ;03701;6;4200;46254
SANTANDER ;03701;25;224000;46254
SANTANDER ;03701;17;57311,25;46254
SANTANDER ;03701;1;1491;46254
SANTANDER ;03701;1;1560;46254
SANTANDER ;03701;1;1750;46254
SANTANDER ;03701;18;49572;46254
SANTANDER ;03701;6;8070;46254
SANTANDER ;03701;1;4896;46254
SANTANDER ;03701;2;4800;46254
SANTANDER ;03701;1;3260;46254
SANTANDER ;03701;1;2660;46254
SANTANDER ;03701;1;3413;46254
SANTANDER ;03701;1;2904;46254
SANTANDER ;03701;12;6408;46254
SANTANDER ;03701;6;9456;46254
SANTANDER ;03701;2;4524;46254
SANTANDER ;03701;1;4710;46254
SANTANDER ;03701;2;130;46254
SANTANDER ;03701;1;65;46254
SANTANDER ;03701;1;548;46254
SANTANDER ;03701;4;11804;46254
SANTANDER ;03701;3;2640;46254
SANTANDER ;03701;6;9600;46254
SANTANDER ;03701;2;87594;46254
SANTANDER ;03701;1;3361;46254
SANTANDER ;03701;1;800;46254
SANTANDER ;03901;1;437;46254
SANTANDER ;03901;1;543;46254
SANTANDER ;03901;1;462;46254
SANTANDER ;03901;1;462;46254
SANTANDER ;03901;1;10118;46254
SANTANDER ;03901;1;682;46254
SANTANDER ;03901;1;3933;46254
SANTANDER ;03901;1;1323;46254
SANTANDER ;03901;2;1350000;46254
SANTANDER ;03901;1;3372;46254
SANTANDER ;03901;469;67883,06;46254
SANTANDER ;03901;100;26500;46254
SANTANDER ;03901;100;26500;46254
SANTANDER ;03901;1;2650;46254
SANTANDER ;03901;1;3074;46254
SANTANDER ;03901;1;2910;46254
SANTANDER ;03901;2;5200;46254
SANTANDER ;03901;1;1200;46254
SANTANDER ;03901;2;4800;46254
SANTANDER ;03901;1;2400;46254
SANTANDER ;03901;3;9960;46254
SANTANDER ;03901;2;4800;46254
SANTANDER ;03901;1;2904;46254
SANTANDER ;03901;3;8712;46254
SANTANDER ;03901;1;2904;46254
SANTANDER ;03901;1;1820;46254
SANTANDER ;03901;1;1274;46254
SANTANDER ;03901;1;780;46254
SANTANDER ;03901;2;3500;46254
SANTANDER ;03901;1;31000;46254
SANTANDER ;03901;1;5508;46254
GUAJIRA;04601;1;3880;46254
GUAJIRA;04601;1;3880;46254
GUAJIRA;04601;3;14277;46254
GUAJIRA;04601;12;43644;46254
GUAJIRA;04601;6;21822;46254
GUAJIRA;04601;12;20784;46254
GUAJIRA;04601;2;3464;46254
GUAJIRA;04601;1;2775;46254
GUAJIRA;04601;1;5032;46254
GUAJIRA;04601;1;3128,82;46254
GUAJIRA;04601;1;265,01;46254
GUAJIRA;04601;1;5153;46254
GUAJIRA;04601;4;4240;46254
GUAJIRA;04601;50;38250;46254
GUAJIRA;04601;2;3870;46254
GUAJIRA;04601;6;11610;46254
GUAJIRA;04601;4;22464,48;46254
GUAJIRA;04601;1;13115;46254
MAGDALENA;04701;1;2718,9;46254
MAGDALENA;04701;1;1878;46254
MAGDALENA;04701;2;1231,5;46254
MAGDALENA;04701;1;7380;46254
MAGDALENA;04701;1;926,27;46254
MAGDALENA;04701;10;9262,7;46254
MAGDALENA;04701;1;7010;46254
MAGDALENA;04701;6;3006;46254
MAGDALENA;04701;20;11480;46254
MAGDALENA;04701;2;7635,94;46254
MAGDALENA;04701;3;7040,7;46254
MAGDALENA;04701;3;7354,68;46254
MAGDALENA;04701;1;4803,72;46254
MAGDALENA;04701;1;1940,48;46254
MAGDALENA;04701;6;10320;46254
MAGDALENA;04701;1;20390,19;46254
GUAJIRA;04901;6;8560,74;46254
GUAJIRA;04901;1;1426,79;46254
GUAJIRA;04901;2;17107,7;46254
GUAJIRA;04901;1;3069;46254
GUAJIRA;04901;1;3513,16;46254
GUAJIRA;04901;3;3096;46254
GUAJIRA;04901;1;4950,66;46254
GUAJIRA;04901;3;10971;46254
GUAJIRA;04901;1;527,33;46254
GUAJIRA;04901;1;527,33;46254
GUAJIRA;04901;2;1012,64;46254
GUAJIRA;04901;2;1012,64;46254
GUAJIRA;04901;1;479,83;46254
GUAJIRA;04901;6;2878,98;46254
GUAJIRA;04901;3;183,75;46254
GUAJIRA;04901;1;61,25;46254
ATLANTICO;05101;1;4200;46254
ATLANTICO;05101;40;26132,8;46254
ATLANTICO;05101;1;2632,65;46254
ATLANTICO;05101;1;5840;46254
ATLANTICO;05101;1;420,17;46254
ATLANTICO;05101;1;2724,34;46254
ATLANTICO;05401;1;745,22;46254
ATLANTICO;05401;24;17885,28;46254
ATLANTICO;05401;8;5961,76;46254
ATLANTICO;05401;2;9597,88;46254
ATLANTICO;05401;1;2332;46254
ATLANTICO;05401;1;2571;46254
ATLANTICO;05401;3;6390;46254
ATLANTICO;05401;1;5678,08;46254
ATLANTICO;05401;1;5100;46254
ATLANTICO;05401;3;4800;46254
ATLANTICO;05401;3;5868,84;46254
ATLANTICO;05401;1;705,27;46254
ATLANTICO;05401;1;72,66;46254
ATLANTICO;05401;1;1806;46254
ATLANTICO;05401;1;4200;46254
ATLANTICO;05401;1;1779,89;46254
ATLANTICO;07901;1;998;46254
ATLANTICO;07901;1;15694;46254
ATLANTICO;07901;1;733,8;46254
ATLANTICO;08001;1;262,67;46254
ATLANTICO;08001;2;3960;46254
ATLANTICO;08001;1;6286;46254
ATLANTICO;08001;1;6286;46254
ATLANTICO;08001;1;4031,98;46254
ATLANTICO;08001;1;6506,15;46254
ATLANTICO;08001;1;2819,32;46254
ATLANTICO;08001;1;2471,73;46254
ATLANTICO;08001;1;1237,46;46254
ATLANTICO;08001;1;1327,46;46254
SANTANDER ;08201;13;48100;46254
SANTANDER ;08201;1;896;46254
SANTANDER ;08201;1;2047;46254
SANTANDER ;08201;1;2048;46254
SANTANDER ;08201;10;20470;46254
SANTANDER ;08201;1;2047;46254
SANTANDER ;08201;1;2275;46254
SANTANDER ;08201;1;2275;46254
SANTANDER ;08201;1;2047;46254
SANTANDER ;08201;1;2048;46254
SANTANDER ;08201;1;2275;46254
SANTANDER ;08201;38;301264;46254
SANTANDER ;08201;1;1130;46254
SANTANDER ;08201;1;1518;46254
SANTANDER ;08201;2;2516;46254
SANTANDER ;08201;1;2674;46254
SANTANDER ;08201;1;990;46254
SANTANDER ;08201;4;5124;46254
SANTANDER ;08201;6;5202;46254
SANTANDER ;08201;76;143412;46254
SANTANDER ;08201;1;9978,75;46254
SANTANDER ;08201;1;1505;46254
SANTANDER ;08201;32;9216;46254
SANTANDER ;08201;2;6840;46254
SANTANDER ;08201;6;35700;46254
SANTANDER ;08201;1;751;46254
SANTANDER ;08201;1;390;46254
SANTANDER ;08201;6;22350;46254
SANTANDER ;08201;1;1260;46254
SANTANDER ;08201;30;2700;46254
SANTANDER ;08201;1;2205;46254
SANTANDER ;08201;50;12500;46254
SANTANDER ;08201;1;1193,33;46254
SANTANDER ;08201;1;3958,5;46254
SANTANDER ;08201;1;2150;46254
SANTANDER ;08201;2;924;46254
SANTANDER ;08201;300;57000;46254
SANTANDER ;08201;1;8150;46254
SANTANDER ;08201;1;8150;46254
SANTANDER ;08201;1;920;46254
SANTANDER ;08201;1;2904;46254
SANTANDER ;08201;1;2904;46254
SANTANDER ;08201;2;7000;46254
SANTANDER ;08201;1;3500;46254
SANTANDER ;08201;2;7000;46254
SANTANDER ;08201;1;4217;46254
SANTANDER ;08201;2;8518;46254
SANTANDER ;08201;10;68200;46254
SANTANDER ;08201;114;412680;46254
SANTANDER ;08201;2;2202;46254
SANTANDER ;08201;1;760;46254
SANTANDER ;08201;3;2640;46254
SANTANDER ;08201;1;5100;46254
SANTANDER ;08301;1;896;46254
SANTANDER ;08301;1;2048;46254
SANTANDER ;08301;1;2048;46254
SANTANDER ;08301;1;2048;46254
SANTANDER ;08301;5;6435;46254
SANTANDER ;08301;1;1518;46254
SANTANDER ;08301;1;1016;46254
SANTANDER ;08301;1;808;46254
SANTANDER ;08301;1;1800;46254
SANTANDER ;08301;2;2900;46254
SANTANDER ;08301;2;2040;46254
SANTANDER ;08301;2;2040;46254
SANTANDER ;08301;1;1020;46254
SANTANDER ;08301;1;788;46254
SANTANDER ;08301;9;15300;46254
SANTANDER ;08301;18;30600;46254
SANTANDER ;08301;1;390;46254
SANTANDER ;08301;1;4284;46254
SANTANDER ;08301;1;390;46254
SANTANDER ;08301;1;1755;46254
SANTANDER ;08301;2;972;46254
SANTANDER ;08301;2;642;46254
SANTANDER ;08301;2;10750;46254
SANTANDER ;08301;5;1575;46254
SANTANDER ;08301;2;1080;46254
SANTANDER ;08301;12;2904;46254
SANTANDER ;08301;2;747,44;46254
SANTANDER ;08301;1;462;46254
SANTANDER ;08301;1;462;46254
SANTANDER ;08301;1;462;46254
SANTANDER ;08301;1;462;46254
SANTANDER ;08301;1;462;46254
SANTANDER ;08301;1;462;46254
SANTANDER ;08301;1;462;46254
SANTANDER ;08301;3;1491;46254
SANTANDER ;08301;1;1232;46254
SANTANDER ;08301;1;967;46254
SANTANDER ;08301;1;4896;46254
SANTANDER ;08301;1;2940;46254
SANTANDER ;08301;8;23520;46254
SANTANDER ;08301;1;2940;46254
SANTANDER ;08301;1;3220;46254
SANTANDER ;08301;2;6644;46254
SANTANDER ;08301;1;3320;46254
SANTANDER ;08301;7;23240;46254
SANTANDER ;08301;4;13280;46254
SANTANDER ;08301;1;2904;46254
SANTANDER ;08301;3;9960;46254
SANTANDER ;08301;1;2904;46254
SANTANDER ;08301;1;1220;46254
SANTANDER ;08301;3;9843;46254
SANTANDER ;08301;3;9843;46254
SANTANDER ;08301;2;6562;46254
SANTANDER ;08301;1;1445;46254
SANTANDER ;08301;1;2630;46254
SANTANDER ;08301;1;4122;46254
SANTANDER ;08301;2;3200;46254
SANTANDER ;08301;1;1100;46254
SANTANDER ;08301;2;4400;46254
SANTANDER ;08601;1;2048;46254
SANTANDER ;08601;8;18200;46254
SANTANDER ;08601;1;2047;46254
SANTANDER ;08601;1;2200;46254
SANTANDER ;08601;1;2275;46254
SANTANDER ;08601;1;2040;46254
SANTANDER ;08601;1;2275;46254
SANTANDER ;08601;5;2115;46254
SANTANDER ;08601;5;2115;46254
SANTANDER ;08601;5;2115;46254
SANTANDER ;08601;5;1265;46254
SANTANDER ;08601;5;2115;46254
SANTANDER ;08601;5;2115;46254
SANTANDER ;08601;5;2115;46254
SANTANDER ;08601;8;8720;46254
SANTANDER ;08601;2;3408;46254
SANTANDER ;08601;3;14369,4;46254
SANTANDER ;08601;1;4790;46254
SANTANDER ;08601;3;14396,4;46254
SANTANDER ;08601;1;4789,8;46254
SANTANDER ;08601;2;1042;46254
SANTANDER ;08601;2;1424;46254
SANTANDER ;08601;3;8010;46254
SANTANDER ;08601;20;11700;46254
SANTANDER ;08601;30;15480;46254
SANTANDER ;08601;20;6420;46254
SANTANDER ;08601;20;6420;46254
SANTANDER ;08601;6;1482;46254
SANTANDER ;08601;6;1482;46254
SANTANDER ;08601;6;1482;46254
SANTANDER ;08601;6;1482;46254
SANTANDER ;08601;6;1536;46254
SANTANDER ;08601;1;2496;46254
SANTANDER ;08601;1;960;46254
SANTANDER ;08601;1;960;46254
SANTANDER ;08601;5;7200;46254
SANTANDER ;08601;1;1440;46254
SANTANDER ;08601;5;4593,75;46254
SANTANDER ;08601;1;704;46254
SANTANDER ;08601;1;462;46254
SANTANDER ;08601;1;490;46254
SANTANDER ;08601;4;8640;46254
SANTANDER ;08601;1;4896;46254
SANTANDER ;08601;1;3074;46254
SANTANDER ;08601;3;9222;46254
SANTANDER ;08601;1;3074;46254
SANTANDER ;08601;2;6148;46254
SANTANDER ;08601;1;3074;46254
SANTANDER ;08601;1;3074;46254
SANTANDER ;08601;12;31200;46254
SANTANDER ;08601;1;2600;46254
SANTANDER ;08601;1;2600;46254
SANTANDER ;08601;1;3320;46254
SANTANDER ;08601;1;3320;46254
SANTANDER ;08601;1;3870;46254
SANTANDER ;08601;1;3320;46254
SANTANDER ;08601;1;3320;46254
SANTANDER ;08601;2;6640;46254
SANTANDER ;08601;1;3320;46254
SANTANDER ;08601;1;2904;46254
SANTANDER ;08601;2;5808;46254
SANTANDER ;08601;1;2904;46254
SANTANDER ;08601;1;2904;46254
SANTANDER ;08601;1;2904;46254
SANTANDER ;08601;1;2904;46254
SANTANDER ;08601;1;1820;46254
SANTANDER ;08601;36;32508;46254
SANTANDER ;08601;1;1638;46254
SANTANDER ;08601;2;2964;46254
SANTANDER ;08601;1;4200;46254
SANTANDER ;08601;2;16064;46254
SANTANDER ;08601;8;2096;46254
SANTANDER ;08701;1;2275;46254
SANTANDER ;08701;1;2275;46254
SANTANDER ;08701;1;2275;46254
SANTANDER ;08701;1;2275;46254
SANTANDER ;08701;1;2275;46254
SANTANDER ;08701;1;2048;46254
SANTANDER ;08701;4;8192;46254
SANTANDER ;08701;1;2048;46254
SANTANDER ;08701;1;2275;46254
SANTANDER ;08701;2;4550;46254
SANTANDER ;08701;10;88610;46254
SANTANDER ;08701;10;79280;46254
SANTANDER ;08701;4;31712;46254
SANTANDER ;08701;1;543;46254
SANTANDER ;08701;1;45,78;46254
SANTANDER ;08701;1;366;46254
SANTANDER ;08701;1;366;46254
SANTANDER ;08701;1;807;46254
SANTANDER ;08701;1;1808;46254
SANTANDER ;08701;1;1505;46254
SANTANDER ;08701;1;1197;46254
SANTANDER ;08701;5;4350;46254
SANTANDER ;08701;1;288;46254
SANTANDER ;08701;2;3024;46254
SANTANDER ;08701;12;3852;46254
SANTANDER ;08701;3;579;46254
SANTANDER ;08701;2;2180;46254
SANTANDER ;08701;5;2280;46254
SANTANDER ;08701;2;4992;46254
SANTANDER ;08701;1;2496;46254
SANTANDER ;08701;4;9696;46254
SANTANDER ;08701;24;11904;46254
SANTANDER ;08701;4;2852;46254
SANTANDER ;08701;1;2400;46254
SANTANDER ;08701;1;2600;46254
SANTANDER ;08701;4;10400;46254
SANTANDER ;08701;1;2600;46254
SANTANDER ;08701;1;3320;46254
SANTANDER ;08701;1;3240;46254
SANTANDER ;08701;4;12960;46254
SANTANDER ;08701;1;2600;46254
SANTANDER ;08701;2;5808;46254
SANTANDER ;08701;1;2546;46254
SANTANDER ;08701;1;1415;46254
SANTANDER ;08701;2;6562;46254
SANTANDER ;08701;4;12768;46254
SANTANDER ;08701;1;4259;46254
SANTANDER ;08701;1;3701;46254
SANTANDER ;08701;2;1700;46254
SANTANDER ;08701;1;5546;46254
SANTANDER ;08701;1;409;46254
SANTANDER ;08701;28;68236;46254
SANTANDER ;08701;2;4800;46254
SANTANDER ;08701;238;21420;46254
SANTANDER ;08701;100;12100;46254
SANTANDER ;08701;3;2556;46254
SANTANDER ;08901;3;6825;46254
SANTANDER ;08901;1;2048;46254
SANTANDER ;08901;12;12036;46254
SANTANDER ;08901;3;23784;46254
SANTANDER ;08901;1;7928;46254
SANTANDER ;08901;40;317120;46254
SANTANDER ;08901;124;983072;46254
SANTANDER ;08901;2;10404;46254
SANTANDER ;08901;1;5202;46254
SANTANDER ;08901;1;157;46254
SANTANDER ;08901;1;6070;46254
SANTANDER ;08901;1;728;46254
SANTANDER ;08901;1;861;46254
SANTANDER ;08901;30;25830;46254
SANTANDER ;08901;2;1722;46254
SANTANDER ;08901;1;835;46254
SANTANDER ;08901;1;840;46254
SANTANDER ;08901;3;2355;46254
SANTANDER ;08901;1;3754;46254
SANTANDER ;08901;3;2046;46254
SANTANDER ;08901;2;1616;46254
SANTANDER ;08901;1;808;46254
SANTANDER ;08901;3;5424;46254
SANTANDER ;08901;1;1808;46254
SANTANDER ;08901;20;10609;46254
SANTANDER ;08901;3;2556;46254
SANTANDER ;08901;100;85200;46254
SANTANDER ;08901;6;11118;46254
SANTANDER ;08901;1;6700;46254
SANTANDER ;08901;1;4000;46254
SANTANDER ;08901;6;7632;46254
SANTANDER ;08901;2;1884,22;46254
SANTANDER ;08901;2;1884,22;46254
SANTANDER ;08901;12;4680;46254
SANTANDER ;08901;2;1694;46254
SANTANDER ;08901;1;321;46254
SANTANDER ;08901;4;1284;46254
SANTANDER ;08901;50;16050;46254
SANTANDER ;08901;6;100992;46254
SANTANDER ;08901;2;3838;46254
SANTANDER ;08901;168;92400;46254
SANTANDER ;08901;3;6355,8;46254
SANTANDER ;08901;1;540;46254
SANTANDER ;08901;1;456;46254
SANTANDER ;08901;11;10106,25;46254
SANTANDER ;08901;20;24500;46254
SANTANDER ;08901;350;140000;46254
SANTANDER ;08901;32;12800;46254
SANTANDER ;08901;60;24000;46254
SANTANDER ;08901;4;1848;46254
SANTANDER ;08901;1;614;46254
SANTANDER ;08901;1;462;46254
SANTANDER ;08901;3;1386;46254
SANTANDER ;08901;3;1386;46254
SANTANDER ;08901;3;1842;46254
SANTANDER ;08901;1;462;46254
SANTANDER ;08901;1;462;46254
SANTANDER ;08901;1;614;46254
SANTANDER ;08901;10;6140;46254
SANTANDER ;08901;500;95000;46254
SANTANDER ;08901;20;5300;46254
SANTANDER ;08901;50;39800;46254
SANTANDER ;08901;1;2210;46254
SANTANDER ;08901;2;6148;46254
SANTANDER ;08901;1;2600;46254
SANTANDER ;08901;1;2600;46254
SANTANDER ;08901;4;10400;46254
SANTANDER ;08901;1;3320;46254
SANTANDER ;08901;1;3320;46254
SANTANDER ;08901;1;1415;46254
SANTANDER ;08901;1;1560;46254
SANTANDER ;08901;1;1247;46254
SANTANDER ;08901;1;1247;46254
SANTANDER ;08901;2;6562;46254
SANTANDER ;08901;1;2778;46254
SANTANDER ;08901;1;2778;46254
SANTANDER ;08901;1;3192;46254
SANTANDER ;08901;2;3276;46254
SANTANDER ;08901;2;2964;46254
SANTANDER ;08901;1;4710;46254
SANTANDER ;08901;1;2778;46254
SANTANDER ;08901;4;17036;46254
SANTANDER ;08901;1;4259;46254
SANTANDER ;08901;1;4259;46254
SANTANDER ;08901;1;2260;46254
SANTANDER ;08901;3;25800;46254
SANTANDER ;08901;2;17200;46254
SANTANDER ;08901;5;6300;46254
SANTANDER ;08901;30;19500;46254
SANTANDER ;08901;2;460;46254
SANTANDER ;08901;3;5610;46254
SANTANDER ;08901;2;6600;46254
SANTANDER ;08901;12;13020;46254
SANTANDER ;09001;1;2047;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;2;504;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;252;46254
SANTANDER ;09001;1;7110;46254
SANTANDER ;09001;3;23784;46254
SANTANDER ;09001;1;2800;46254
SANTANDER ;09001;1;2800;46254
SANTANDER ;09001;2;1086;46254
SANTANDER ;09001;10;5430;46254
SANTANDER ;09001;2;1086;46254
SANTANDER ;09001;1;1131;46254
SANTANDER ;09001;1;1212;46254
SANTANDER ;09001;1;1518;46254
SANTANDER ;09001;2;3036;46254
SANTANDER ;09001;1;1518;46254
SANTANDER ;09001;1;1518;46254
SANTANDER ;09001;1;1518;46254
SANTANDER ;09001;1;1518;46254
SANTANDER ;09001;283;103578;46254
SANTANDER ;09001;4;3232;46254
SANTANDER ;09001;4;3232;46254
SANTANDER ;09001;1;1808;46254
SANTANDER ;09001;1;3103;46254
SANTANDER ;09001;1;4135;46254
SANTANDER ;09001;2;11758;46254
SANTANDER ;09001;25;17500;46254
SANTANDER ;09001;1;2930;46254
SANTANDER ;09001;2;5760;46254
SANTANDER ;09001;2;3010;46254
SANTANDER ;09001;4;6020;46254
SANTANDER ;09001;1;3290;46254
SANTANDER ;09001;1;3420;46254
SANTANDER ;09001;2;6744;46254
SANTANDER ;09001;1;927;46254
SANTANDER ;09001;2;1854;46254
SANTANDER ;09001;6;11280;46254
SANTANDER ;09001;1;8599,5;46254
SANTANDER ;09001;17;5457;46254
SANTANDER ;09001;1;321;46254
SANTANDER ;09001;6;3408;46254
SANTANDER ;09001;41;13161;46254
SANTANDER ;09001;7;2247;46254
SANTANDER ;09001;19;11115;46254
SANTANDER ;09001;1;633;46254
SANTANDER ;09001;2;5402;46254
SANTANDER ;09001;1;2701;46254
SANTANDER ;09001;1;2000;46254
SANTANDER ;09001;1;8000;46254
SANTANDER ;09001;4;2992;46254
SANTANDER ;09001;2;840;46254
SANTANDER ;09001;6;2520;46254
SANTANDER ;09001;21;8820;46254
SANTANDER ;09001;1;10377,8;46254
SANTANDER ;09001;1;373,72;46254
SANTANDER ;09001;6;3684;46254
SANTANDER ;09001;5;3140;46254
SANTANDER ;09001;5;3070;46254
SANTANDER ;09001;1;265;46254
SANTANDER ;09001;1;3859;46254
SANTANDER ;09001;1;3859;46254
SANTANDER ;09001;1;2660;46254
SANTANDER ;09001;1;3074;46254
SANTANDER ;09001;1;3074;46254
SANTANDER ;09001;1;2660;46254
SANTANDER ;09001;2;5200;46254
SANTANDER ;09001;2;5200;46254
SANTANDER ;09001;1;2600;46254
SANTANDER ;09001;2;5320;46254
SANTANDER ;09001;1;3870;46254
SANTANDER ;09001;2;6640;46254
SANTANDER ;09001;2;6640;46254
SANTANDER ;09001;1;3320;46254
SANTANDER ;09001;1;3320;46254
SANTANDER ;09001;1;3870;46254
SANTANDER ;09001;1;3870;46254
SANTANDER ;09001;1;2904;46254
SANTANDER ;09001;1;2904;46254
SANTANDER ;09001;1;2904;46254
SANTANDER ;09001;2;2830;46254
SANTANDER ;09001;1;780;46254
SANTANDER ;09001;1;320;46254
SANTANDER ;09001;1;4259;46254
SANTANDER ;09001;1;4259;46254
SANTANDER ;09001;4;17036;46254
SANTANDER ;09001;2;8518;46254
SANTANDER ;09001;9;61380;46254
SANTANDER ;09001;1;1280;46254
SANTANDER ;09001;1;4000;46254
SANTANDER ;09001;1;2800;46254
SANTANDER ;09001;3;12636;46254
SANTANDER ;09001;12;1440;46254
SANTANDER ;09001;6;654;46254
SANTANDER ;09001;25;1775;46254
ATLANTICO;00201;1;6158,06;46253
ATLANTICO;00201;5;16572,3;46253
ATLANTICO;00201;1;2758,3;46253
ATLANTICO;00201;6;3876;46253
ATLANTICO;00201;1;646;46253
ATLANTICO;00201;4;4092;46253
ATLANTICO;00201;6;10733,1;46253
ATLANTICO;00201;1;3932,5;46253
ATLANTICO;00201;1;1426;46253
ATLANTICO;00201;4;9409,6;46253
ATLANTICO;00201;2;3590;46253
ATLANTICO;00201;1;6474,89;46253
ATLANTICO;00201;1;1500;46253
ATLANTICO;00201;2;3000;46253
ATLANTICO;00201;1;3500;46253
ATLANTICO;00201;1;3703,15;46253
ATLANTICO;00201;1;1344,53;46253
ATLANTICO;00201;1;8250,23;46253
ATLANTICO;00201;1;948,87;46253
ATLANTICO;00201;1;948,87;46253
ATLANTICO;00201;1;2700;46253
ATLANTICO;00201;1;7730;46253
ATLANTICO;00201;1;5315;46253
ATLANTICO;00201;100;15200;46253
ATLANTICO;00201;1;11679,52;46253
ATLANTICO;00201;1;3087,42;46253
ATLANTICO;00201;1;7024,01;46253
ATLANTICO;00201;1;1700,98;46253
ATLANTICO;00201;1;1045,42;46253
ATLANTICO;00201;1;1045,42;46253
ATLANTICO;00201;3;3136,26;46253
ATLANTICO;00201;1;837,4;46253
ATLANTICO;00201;1;4855,7;46253
